borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
MN,1824,19,110.0,9.0,10026.0,28.0,117 WEST 114 STREET,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2649,0,26.25,100.92,5,195750,0,,,1,997612.0,231264.0,40.8014321,-73.9517372,6b,,New York
MN,1831,2,110.0,9.0,10026.0,28.0,2136 FREDERICK DOUGLASS BOULEVARD,NY,V1,11,,"2136 FREDERICK DOUGLASS BOULEVARD, LLC",10000,0,100.0,100.0,5,1635300,0,,,1,996606.0,232148.0,40.8038599,-73.9553691,6b,,New York
MN,1831,63,110.0,9.0,10026.0,28.0,2140 FREDRICK DOUGLASS BL,NY,V1,11,,BATIA REALTY CORP,2546,0,25.46,100.0,5,334350,0,,,1,996637.0,232204.0,40.8040135,-73.9552571,6b,,New York
MN,1940,8,110.0,9.0,10030.0,32.0,261 WEST 134 STREET,NY,V4,11,C,NYC POLICE DEPARTMENT,4696,0,47.0,99.92,5,495900,0,,,1,999168.0,236457.0,40.8156829,-73.9461054,6a,,New York
MN,1927,3,110.0,9.0,10027.0,28.0,2262 8 AVENUE,NY,V1,11,,"SUN STAR REAL ESTATE DEVELOPMENT 2021B, LLC",2400,0,24.25,100.0,5,340200,0,,,1,997381.0,233549.0,40.8077041,-73.952567,6a,,New York
MN,1926,16,110.0,9.0,10027.0,28.0,227 WEST 120 STREET,NY,V1,11,C,NYC DEPARTMENT OF EDUCATION,3364,0,16.67,201.83,5,358650,0,,,1,997573.0,233187.0,40.8067102,-73.9518742,6a,,New York
MN,1928,44,110.0,9.0,10027.0,28.0,224 WEST 123 STREET,NY,V1,11,,"ARIAS, MARIA E",1682,0,16.67,100.92,5,172350,0,,,1,997954.0,233633.0,40.8079338,-73.950497,6a,,New York
MN,1929,23,110.0,9.0,10027.0,28.0,217 WEST 123 STREET,NY,V1,11,,217 WEST 123 LLC,2523,0,25.0,100.92,5,215100,0,,,1,998077.0,233744.0,40.8082383,-73.9500525,6a,,New York
MN,1913,53,110.0,9.0,10027.0,32.0,144 WEST 129 STREET,NY,V1,11,,AMOS FINANCIAL LLC,1249,0,12.5,99.92,5,17100,0,,,1,999331.0,234702.0,40.8108657,-73.9455205,6a,,New York
MN,1912,60,110.0,9.0,10027.0,32.0,166 WEST 128 STREET,NY,V1,11,,FAMOUS INDUSTRIES INC,3747,0,37.5,99.92,5,343350,0,,,1,999050.0,234559.0,40.8104736,-73.9465359,6a,,New York
MN,1912,62,110.0,9.0,10027.0,32.0,2157 ADAM C POWELL BLVD,NY,V1,11,,FAMOUS INDUSTRIES INC,1425,0,19.0,75.0,5,192600,0,,,1,999005.0,234595.0,40.8105725,-73.9466984,6a,,New York
MN,1940,126,110.0,9.0,10030.0,32.0,209 WEST 134 STREET,NY,V1,11,,ABYSSINIAN CULTURAL BUILDING CORP,1699,0,17.0,99.92,5,226800,0,,,1,999559.0,236240.0,40.8150867,-73.9446933,6a,,New York
MN,2063,36,109.0,9.0,10031.0,30.0,773 ST NICHOLAS AVENUE,NY,V1,11,,VINCENT SOLLAZZO-LAMP,2060,0,20.42,105.42,5,152100,0,Hamilton Heights / Sugar Hill Historic District,,1,999901.0,240442.0,40.8266194,-73.943448,6a,,New York
MN,2064,149,109.0,9.0,10031.0,30.0,449 CONVENT AVENUE,NY,V1,11,X,CREATIVE LOFTS LLC,1503,0,18.0,83.5,5,170100,0,,,1,999782.0,240733.0,40.8274183,-73.9438773,3b,,New York
MN,2064,49,109.0,9.0,10031.0,30.0,451 CONVENT AVENUE,NY,V1,11,,LISA FIEKOWSKY,800,0,16.0,50.0,5,51272,0,Hamilton Heights / Sugar Hill Historic District Extension,,1,999775.0,240757.0,40.8274842,-73.9439026,3b,,New York
MN,1911,22,110.0,9.0,10027.0,28.0,121 WEST 126 STREET,NY,V1,11,,121 WEST 126 HOLDING LLC,1782,0,17.83,99.92,5,238050,0,,,1,999239.0,234043.0,40.8090571,-73.9458543,6a,,New York
MN,2062,2,109.0,7.0,10031.0,30.0,1763 AMSTERDAM AVENUE,NY,V1,11,,"EMPIRE DEVELOPMENT FUND, LLC",12467,0,124.67,100.0,5,1359450,0,,,1,999153.0,240462.0,40.8266755,-73.9461507,6a,,New York
MN,2156,41,112.0,10.0,10033.0,34.0,2 WASHINGTON TERRACE,NY,V1,11,,CFIP CORP,1109,0,17.75,62.5,3,172350,0,,,1,1003713.0,249502.0,40.8514788,-73.9296478,3a,,New York
MN,1917,36,110.0,9.0,10037.0,32.0,463 LENOX AVENUE,NY,V1,11,,FAMOUS INDUSTRIES INC,1147,0,17.92,64.0,3,139500,0,,,1,1000249.0,235429.0,40.8128595,-73.9422025,6a,,New York
MN,2156,142,112.0,10.0,10033.0,34.0,6 WASHINGTON TERRACE,NY,V1,11,,YESHIVA UNIVERSITY,1109,0,17.75,62.5,5,150300,0,,,1,1003695.0,249471.0,40.8513938,-73.9297129,3a,,New York
MN,2156,19,112.0,10.0,10033.0,34.0,2506 AMSTERDAM AVENUE,NY,V1,11,X,YESHIVA UNIVERSITY,2500,0,25.0,100.0,5,205200,0,,,1,1003700.0,249076.0,40.8503096,-73.929696,3a,,New York
MN,2180,87,112.0,10.0,10033.0,34.0,4261 BROADWAY,NY,V1,11,,BLDG MECOX LLC,22100,0,150.42,141.0,3,2145150,0,,,1,1001962.0,249180.0,40.8505987,-73.9359779,3a,,New York
MN,2180,93,112.0,10.0,10033.0,34.0,4271 BROADWAY,NY,V1,11,,BLDG MECOX LLC,3250,0,31.58,110.25,5,274950,0,,,1,1002013.0,249263.0,40.8508264,-73.9357933,3a,,New York
MN,2164,52,112.0,10.0,10033.0,34.0,206 WADSWORTH AVENUE,NY,V1,11,,CAERUS WADSWORTH 184 LLC,14988,0,99.92,150.0,5,1715400,0,,,1,1002464.0,249536.0,40.8515748,-73.9341624,3a,,New York
MN,866,71,105.0,4.0,10016.0,14.0,6 EAST 37 STREET,NY,V1,11,,9 EAST 36TH,4938,0,50.0,98.75,5,2411100,0,,,1,989074.0,212469.0,40.7498535,-73.9825895,8d,,New York
MN,1526,108,108.0,5.0,10075.0,19.0,215A EAST 80 STREET,NY,V1,11,X,UNAVAILABLE OWNER,35,0,21.33,1.67,6,0,0,,,1,996416.0,221672.0,40.7751063,-73.9560744,9a,,New York
MN,2111,37,112.0,10.0,10032.0,33.0,455 WEST 164 STREET,NY,V1,11,,445 W 164 LLC,3275,0,25.0,142.42,5,330750,0,,,1,1001496.0,244242.0,40.8370463,-73.937675,3b,,New York
MN,1920,143,110.0,9.0,10030.0,32.0,122 WEST 136 STREET,NY,V1,11,X,WAY OF CROSS TABERNACLE,1499,0,15.0,99.92,5,200700,0,,,1,1000438.0,236217.0,40.815022,-73.9415179,6a,,New York
MN,1724,2,110.0,9.0,10027.0,28.0,322 LENOX AVENUE,NY,V1,11,,ATOC INCORPORATED,2475,0,33.0,75.0,5,163350,0,,,1,999612.0,233836.0,40.8084883,-73.9445074,6a,,New York
MN,1953,20,110.0,9.0,10027.0,28.0,322 ST NICHOLAS AVENUE,NY,V1,11,,319 W 126 LLC,1848,0,30.37,75.24,3,326700,0,,,1,997605.0,234929.0,40.8114915,-73.9517551,6a,,New York
MN,1909,11,110.0,9.0,10027.0,28.0,142 WEST 125 STREET,NY,V1,11,C,NYC DEPARTMENT OF CULTURAL AFFAIRS,5248,0,26.0,201.83,4,1437750,0,,,1,998754.0,233728.0,40.8081933,-73.947607,,,New York
MN,2067,64,109.0,7.0,10031.0,30.0,1871 AMSTERDAM AVENUE,NY,V1,11,,1867-1871 AMSTERDAM AVENUE LLC,1950,0,19.5,100.0,5,212422,0,,,1,999794.0,241619.0,40.8298501,-73.9438319,3b,,New York
MN,1944,42,110.0,9.0,10026.0,28.0,314 WEST 118 STREET,NY,V1,11,,2173 EQUITIES LLC,2018,0,20.0,100.92,5,177750,0,,,1,996585.0,232893.0,40.8059047,-73.9554436,6a,,New York
MN,1716,28,111.0,8.0,,,561 EAST 117 STREET,NY,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,45822,0,261.84,175.0,2,128700,0,,,1,1003733.0,228884.0,40.7948882,-73.9296353,6b,,New York
MN,1947,145,110.0,9.0,10027.0,28.0,502 MANHATTAN AVENUE,NY,V1,11,,510 MANHATTAN AFFORDABLE HOUSING LP,1781,0,18.75,95.0,5,182700,0,,,1,996882.0,233624.0,40.8079107,-73.9543694,6a,,New York
MN,1959,53,110.0,9.0,10030.0,32.0,316 WEST 135 STREET,NY,V1,11,,MT ARARAT BAPTIST CH,2068,0,24.83,99.92,5,164250,0,,,1,998748.0,236813.0,40.8166607,-73.947622,6a,,New York
MN,374,36,103.0,2.0,10009.0,9.0,53 AVENUE D,NY,V1,11,,"RASH, LLC",1760,0,22.0,80.0,5,172800,0,,,1,990421.0,202245.0,40.7217903,-73.9777373,12c,,New York
MN,1675,9,111.0,8.0,10029.0,23.0,311 EAST 103 STREET,NY,V1,11,X,EXODUS SCHOOL,2523,0,25.0,100.92,5,236700,0,,,1,1000069.0,226564.0,40.7885278,-73.9428737,6b,,New York
MN,2089,16,109.0,7.0,10031.0,30.0,635 WEST 142 STREET,NY,V1,11,,SOMA 142 LLC,1499,0,15.0,99.92,5,57304,0,,,1,997209.0,239966.0,40.8253172,-73.953176,6a,,New York
MN,478,36,102.0,1.0,10012.0,5.0,160 BOWERY,NY,V1,11,,156-166 BOWERY L.P.,1667,0,16.67,100.0,5,191250,0,,,1,985763.0,201605.0,40.7200357,-73.9945418,12c,,New York
MN,556,22,103.0,2.0,10003.0,9.0,60 3 AVENUE,NY,V1,11,,62-64 THIRD AVE L.P.,1836,0,23.58,77.83,5,553500,0,,,1,987284.0,205682.0,40.7312257,-73.9890529,12c,,New York
MN,2149,8,112.0,10.0,10033.0,34.0,2461 AMSTERDAM AVENUE,NY,V1,11,,2461 AMSTERDAM I LLC,3550,0,36.0,100.0,5,341550,0,,,1,1003599.0,248490.0,40.8487014,-73.9300628,3b,,New York
MN,1347,22,106.0,4.0,10022.0,17.0,349 EAST 54 STREET,NY,V1,11,,LAWRENCE YASUYO,2010,0,20.0,100.5,5,351450,0,,,1,994031.0,214995.0,40.7567827,-73.9646952,8d,,New York
MN,2170,28,112.0,10.0,10033.0,34.0,657 WEST 187 STREET,NY,V1,11,,187 STREET MAZAL LLC,1582,0,16.67,94.92,5,176850,0,,,1,1002885.0,250428.0,40.8540222,-73.9326381,3a,,New York
MN,2048,35,110.0,9.0,10030.0,32.0,119 EDGECOMBE AVENUE,NY,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2125,0,25.0,85.0,5,157500,0,,,1,999278.0,238242.0,40.8205821,-73.945704,6a,,New York
MN,1042,52,104.0,3.0,10019.0,18.0,350 WEST 52 STREET,NY,V1,11,,350 WEST 52 LLC,2510,0,25.0,100.42,5,734850,0,,,1,987842.0,217647.0,40.7640664,-73.9870332,8c,,New York
MN,1722,26,110.0,9.0,10027.0,28.0,21 WEST 124 STREET,NY,V1,11,,HARLEM LLC,2523,0,25.0,100.92,5,126450,0,,,1,999853.0,233060.0,40.8063579,-73.9436386,6a,,New York
MN,1608,58,111.0,8.0,10029.0,23.0,22 EAST 103 STREET,NY,V1,11,X,THE MOUNT SINAI HOSPITAL,2523,0,25.0,100.92,5,760950,0,,,1,997717.0,227687.0,40.791614,-73.9513651,6b,,New York
MN,1771,25,111.0,8.0,10035.0,25.0,163 EAST 122 STREET,NY,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,4491,0,44.5,100.92,5,562050,0,,,1,1001373.0,231622.0,40.8024082,-73.9381517,6b,,New York
MN,275,2,103.0,1.0,10002.0,5.0,127 MADISON STREET,NY,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,116,0,8.67,30.0,8,2516,0,,,1,985953.0,198845.0,40.7124601,-73.9938571,12d,,New York
