borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
MN,2048,35,110,221.02,1001,5,9,10030,L028,32,8510,1,4A,119 EDGECOMBE AVENUE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2125,0,,,,,,,,,7,0,,0,0,25,85,0,0,,0,false,5,5,165600,165600,165600,0,0,0,,,0,3.44,0,6.5,1,1020480035,,22102,999278,238242,40.8205821,-73.945704,6a,,111S024,10709,,,,1,24v3,10,11,,,,,,,,,,,,t,,1022102,10221021001
MN,1918,27,110,226,1000,5,9,10030,E059,32,1200,1,3B,WEST 133 STREET,R7-2,,,,,,,,,,false,V4,11,0,C,FIRE DEPARTMENT OF NEW YORK,1665,0,,,,,,,,,7,0,,0,0,16.67,99.92,0,0,,0,false,5,5,234000,234000,234000,0,0,0,,,0,3.44,0,6.5,1,1019180027,,226,1000237,235569,40.8132437,-73.9422455,6a,,111S016,10704,,,,1,24v3,10,11,,,,,,,,,,,,t,,1022600,10226001000
MN,707,56,104,99,1039,2,3,10018,E034,10,5500,1,2A,542 WEST 36 STREET,C6-4,,,,,,HY,,,,false,V1,11,0,X,NYS CONVENTION CENTER DEVELOPMENT CORPORATION,2043,0,,,,,,,,,7,2,,0,0,99.38,26.25,0,0,,0,false,3,5,770400,770400,770400,0,0,0,,,0,10,10,10,1,1007070056,,99,984192,214882,40.7564779,-74.0002094,8d,,105S027,10302,E-137,1007070056,03/07/2012,1,24v3,4,15,,,,,,,,,,,,t,,1009903,10099032016
MN,1790,12,111,242,3006,5,8,10035,E035,25,1700,1,3B,225 EAST 125 STREET,C6-3,,,,,,,,,,false,V1,11,0,,NYC ECONOMIC DEVELOPMENT CORPORATION,1665,0,,,,,,,,,7,1,,0,0,16.67,99.92,0,0,,0,false,5,5,340650,340650,0,0,0,0,,,0,7.52,6,10,1,1017900012,,242,1002341,232025,40.8035124,-73.9346542,6b,,108N090,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1024200,10242003006
MN,1772,26,111,196,3004,5,8,10035,L014,25,1600,1,3B,161 EAST 123 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SANITATION,2632,0,,,,,,,,,7,0,,0,0,26.08,100.92,0,0,,0,false,5,5,225900,225900,225900,0,0,0,,,0,3.44,0,6.5,1,1017720026,,196,1001523,231836,40.8029953,-73.9376094,6b,,108N082,10609,E-712,,,1,24v3,11,11,,,,,,,,,,,,t,,1019600,10196003004
MN,1772,28,111,196,3004,5,8,10035,L014,25,1600,1,3B,163 EAST 123 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SANITATION,2809,0,,,,,,,,,7,0,,0,0,27.83,100.92,0,0,,0,false,5,5,240750,240750,240750,0,0,0,,,0,3.44,0,6.5,1,1017720028,,196,1001547,231823,40.8029595,-73.9375227,6b,,108N082,10609,,,,1,24v3,11,11,,,,,,,,,,,,t,,1019600,10196003004
MN,1788,46,111,194,4000,5,8,10035,E035,25,1700,1,3B,204 EAST 124 STREET,R7B,,,,,,,,,,false,V1,11,0,C,NYC ADMINISTRATION FOR CHILDRENS SERVICES,2800,0,,,,,,,,,7,0,,0,0,27.75,100.92,0,0,,0,false,5,5,179550,179550,179550,0,0,0,,,0,3,0,3,1,1017880046,,194,1001987,231699,40.8026183,-73.9359337,6b,,108N083,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1019400,10194004000
MN,917,34,106,78,2005,2,4,10016,L007,17,5000,1,2B,675 2 AVENUE,C1-9,,,,,,,,,,false,V7,11,0,C,MTA - BRIDGES AND TUNNELS,50075,0,,,,,,,,,7,1,,0,0,84.25,435,0,0,,0,true,3,5,6113700,6113700,6113700,0,0,0,,,0,10,2,10,1,1009170034,,78,991009,211380,40.7468632,-73.9756068,8d,,104 022,10308,,1009170034,12/20/1986,1,24v3,6,13,,,,,,,,,,,,t,,1007800,10078002003
MN,2250,32,112,303,3000,6,10,10034,E095,34,110,1,4B,WEST 214 STREET,R7A,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,1650,0,,,,,,,,,7,0,,0,0,91.5,40,0,0,,0,true,5,5,185400,185400,185400,0,0,0,,,0,4,0,4,1,1022500032,,303,1006538,256837,40.8716045,-73.9194119,1b,,112 074,10804,,,,1,24v3,12,17,,,,,,,,,,,,t,,1030300,10303003000
MN,535,8020,,,,,,,,,,,,251 MERCER STREET,,,,,,,,,,,,V1,11,0,X,NEW YORK UNIVERSITY,4393,0,,,,,,,,,7,0,,0,0,209.2,21,0,0,,0,false,3,5,965250,965250,965250,0,0,0,,,0,0,0,0,1,1005358020,,,,,,,,,103 008,10207,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,781,9010,105,101,1004,2,3,10121,L024,14,5200,1,1H,WEST 31 STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,,0,0,0,1,1007819010,,101,,,,,,,15S 022,10304,,,,2,24v3,5,15,,,,,,,,,,,,,,1010100,10101001003
MN,1137,9061,,,,,,,,,,,,AMSTERDAM AVENUE,,,,,,,,,,,,V9,11,0,X,MAYFAIR ASSOCIATES,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,5,5,0,0,0,0,0,0,,,,0,0,0,1,1011379061,,,,,,,,,16W 019,10406,,1011370001,05/21/1990,2,24v3,,,,,,,,,,,,,,,,,
MN,297,24,103,16,5000,2,1,10002,E015,7,7400,1,2B,11 ESSEX STREET,C6-2,,,,,,,,,,false,V1,11,0,,11 ESSEX STREET REALTY LLC,2188,0,,,,,,,,,7,0,,0,0,25,87.5,0,0,,0,false,5,5,332100,332100,0,0,0,0,,,0,6.02,6,6.5,1,1002970024,,16,986936,199801,40.7150839,-73.9903109,12d,,101N051,10107,,,,1,24v3,3,14,,,,,,,,,,,,,,1001600,10016005000
MN,1010,9024,105,137,2000,2,6,10019,E023,18,4700,1,2A,WEST 57 STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,,0,0,0,1,1010109024,,137,,,,,,,106W032,10401,,,,2,24v3,5,15,,,,,,,,,,,,,,1013700,10137002000
MN,1228,9005,107,167,3001,3,6,10024,L025,20,3400,1,2B,WEST 80 STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,5,5,0,0,0,0,0,0,,,,0,0,0,1,1012289005,,167,,,,,,,100 000,10409,,,,2,24v3,7,16,,,,,,,,,,,,,,1016700,10167003001
MN,2007,24,110,230,2001,5,9,10030,E059,32,1000,1,3B,109 WEST 138 STREET,R7-2,,,,,,,,,,false,V1,11,0,,ABYSSINIAN DEVELOPMENT CORP,2598,0,,,,,,,,,7,0,,0,0,26,99.92,0,0,,0,false,5,5,224550,224550,0,0,0,0,,,0,3.44,0,6.5,1,1020070024,,230,1000814,236780,40.8165665,-73.9401581,6a,,111S026,10708,,,,1,24v3,10,11,,,,,,,,,,,,,,1023000,10230002001
MN,2126,14,112,253,4004,6,10,10032,E067,33,400,1,1A,550 WEST 170 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,28527,0,,,,,,,,,7,2,,0,0,176.58,175.08,0,0,,0,true,3,5,2684250,2684250,2684250,0,2017,0,,,0,3.44,0,6.5,1,1021260014,,253,1001376,245871,40.8415177,-73.9381045,3b,,111N093,10801,,,,1,24v3,12,17,,,,,,,,,,,,t,,1025300,10253004004
MN,1946,8022,110,257,3000,3,9,10026,L040,28,8520,1,1A,319 WEST 119 STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,,0,0,0,1,1019468022,,257,,,,,,,107N083,10706,,1019468022,09/18/2009,2,24v3,10,11,,,,,,,,,,,,,,1025700,10257003000
MN,644,9010,102,79,1006,2,3,10014,L005,6,6100,1,3B,GANSEVOORT STREET,,,,,,,,,,,,V1,11,0,X,WHITNEY MUSEUM OF AMERICAN ART,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,,0,0,0,1,1006449010,,79,,,,,,,103 039,10210,,,,2,24v3,2,15,,,,,,,,,,,,,,1007900,10079001009
MN,1790,25,111,242,3006,5,8,10035,E035,25,1700,1,3B,2 AVENUE,C6-3,,,,,,,,,,false,V1,11,0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1850,0,,,,,,,,,7,0,,0,0,25,74,0,0,,0,false,5,5,425250,425250,425250,0,0,0,,,0,7.52,6,10,1,1017900025,,242,1002632,231910,40.8031961,-73.9336034,6b,,108N090,10610,,,,1,24v3,11,12,,,,,,,,,,,,t,,1024200,10242003006
MN,630,8140,102,75,3004,2,3,10014,L005,6,6400,1,2B,WEST 10 STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,true,0,5,0,0,0,0,0,0,,,,0,0,0,1,1006308140,,75,,,,,,,103 012,10210,,,,2,24v3,2,15,,,,,,,,,,,,,,1007500,10075003004
MN,389,55,103,26.02,2002,1,2,10009,L011,9,6700,1,3A,611 EAST 6 STREET,R8B,,,,,,,,,,false,V1,11,0,,611 EAST 6TH STREET LLC,2271,0,,,,,,,,,7,0,,0,0,25,90.83,0,0,,0,false,5,5,573300,573300,0,0,0,0,,,0,4,0,4,1,1003890055,,2602,989582,203180,40.7243572,-73.9807634,12c,,102 022,10203,,,,1,24v3,3,14,,,,,,,,,,,,,,1002602,10026022000
MN,277,48,103,8,2000,2,1,10038,E009,5,7800,1,1A,25 CATHERINE STREET,R7-2,,,,C1-5,,,,,,false,V1,11,0,,20 HENRY STREET REALTY INC,1418,0,,,,,,,,,7,1,,0,0,18,79.83,0,0,,0,true,3,5,99000,99000,0,0,0,0,,,0,3.44,0,6.5,1,1002770048,,8,985114,198938,40.7127155,-73.9968834,12d,,101S029,10107,,,,1,24v3,3,14,,,,,,,,,,,,,,1000800,10008002000
MN,1772,51,111,196,3004,5,8,10035,L014,25,1600,1,3B,EAST 124 STREET,R7D,,,,C2-5,,EHC,,,,false,V1,11,0,,152 E 124 ST CORP,2153,0,,,,,,,,,7,0,,0,0,21.33,100.92,0,0,,0,false,5,5,231300,231300,0,0,0,0,,,0,4.2,0,4.2,1,1017720051,,196,1001475,231981,40.8033934,-73.9377824,6b,,108N082,10609,,,,1,24v3,11,11,,,,,,,,,,,,,,1019600,10196003004
MN,535,20,102,55.01,1001,2,2,10012,L009,6,5700,1,2A,251 MERCER STREET,R7-2,,,,,,,,,,false,V1,11,0,X,NEW YORK UNIVERSITY,4393,0,,,,,,,,,7,0,,0,0,209.2,21,0,0,,0,false,3,5,1841850,1841850,1841850,0,0,0,,,0,3.44,0,6.5,1,1005350020,,5501,985512,204713,40.7285665,-73.9954467,12c,,103 008,10207,,,,1,24v3,2,15,,,,,,,,,,,,,,1005501,10055011001
MN,1957,25,109,217.03,1002,5,9,10027,E080,26,900,1,2B,CONVENT AVENUE,R7-2,,,,,,,,,,false,V5,11,0,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,9382,0,,,,,,,,,7,0,,0,0,72.17,130,0,0,,0,false,5,5,893250,893250,893250,0,0,0,,,0,3.44,0,6.5,1,1019570025,,21703,997803,237100,40.81745,-73.9510355,6a,,111S023,10706,,,,1,24v3,9,17,,,,,,,,,,,,t,,1021703,10217031006
MN,417,9072,,,,,,,,,,,,ALLEN STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,153,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,0,0,0,0,1,1004179072,,,,,,,,,102 003,10204,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,693,9064,,,,,,,,,,,,11 AVENUE,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,,0,0,0,1,1006939064,,,,,,,,,103 044,10301,,1006930064,10/17/2012,2,24v3,,,,,,,,,,,,,,,,,
MN,417,9076,,,,,,,,,,,,ALLEN STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,2964,0,,,,,,,,,7,0,,0,0,76.1,34.19,0,0,,0,true,5,5,0,0,0,0,0,0,,,0,0,0,0,1,1004179076,,,,,,,,,102 003,10204,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,999,65,,,,,,,,,,,,1562 BROADWAY,,,,,,,,,,,,V9,11,0,X,UNAVAILABLE OWNER,1600,0,,,,,,,,,7,0,,0,0,20,80,0,0,,0,false,5,5,0,0,0,0,0,0,,,0,0,0,0,1,1009990065,,,,,,,,,,,,1009990065,02/09/2018,2,24v3,,,,,,,,,,,,,,,,,
MN,1171,9121,,,,,,,,,,,,RIVERSIDE BOULEVARD,,,,,,,,,,,,V1,11,0,X,"HUDSON WATERFRONT ASSOCIATES\, L.P",0,0,,,,,,,,,7,0,,0,0,50.6,176.9,0,0,,0,true,4,5,0,0,0,0,0,0,,,,0,0,0,1,1011719121,,,,,,,,,16W 006,10407,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,1506,9015,,,,,,,,,,,,EAST 94 STREET,,,,,,,,,,,,V1,11,0,,TIGONDEROGA NYC LLC,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,450,450,0,0,0,0,,,,0,0,0,1,1015069015,,,,,,,,,1,1,,1015060015,11/16/2023,2,24v3,,,,,,,,,,,,,,,,,
MN,1483,8120,,,,,,,,,,,,FDR DRIVE,,,,,,,,,,,,V1,11,0,,NY SOCIETY FOR THE RELIEF OF THE RUPTURE D & CRIPPL,400,0,,,,,,,,,7,0,,0,0,80.58,8,0,0,,0,true,0,5,35100,35100,0,0,0,0,,,0,0,0,0,1,1014838120,,,,,,,,,1,1,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,1294,9037,,,,,,,,,,,,500 PARK AVENUE,,,,,,,,,,,,V1,11,0,X,500 PARK AVE TOWER CONDO,2500,0,,,,,,,,,7,0,,0,0,100,125,0,0,,0,false,5,5,0,0,0,0,0,0,,,0,0,0,0,1,1012949037,,,,,,,,,16E 039,10503,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,341,9070,103,12,1006,1,1,10002,L018,7,7600,1,2B,BROOME STREET,,,,,,,,,,,,V1,11,0,X,CLINTON BROOME DEVELOPMENT LLC,75737,0,,,,,,,,,7,1,,0,0,547,147,0,0,,0,true,5,5,0,0,0,0,0,0,,,0,0,0,0,1,1003419070,,12,,,,,,,101N081,10201,,1003410070,01/29/2018,2,24v3,3,14,,,,,,,,,,,,,,1001200,10012001011
MN,1831,4,,,,,,,,,,,,2136 8 AVENUE,,,,,,,,,,,,V1,11,0,,"2136 FREDERICK DOUGLASS BOULEVARD\, LLC",5000,0,,,,,,,,,4,0,,0,0,50,100,0,0,,0,false,0,5,619650,619650,0,0,0,0,,,0,0,0,0,1,1018310004,,,,,,,,,,,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,2153,9001,,,,,,,,,,,,1370 ST NICHOLAS AVENUE,,,,,,,,,,,,V7,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,70000,0,,,,,,,,,7,0,,0,0,200,350,0,0,,0,false,5,5,4688100,4688100,4688100,0,0,0,,,0,0,0,0,1,1021539001,,,,,,,,,100 000,10803,,,,2,24v3,,,,,,,,,,,,,,t,,,
MN,174,9031,,,,,,,,,,,,BROADWAY,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,8669,0,,,,,,,,,7,0,,0,0,54.17,165.25,0,0,,0,false,0,5,0,0,0,0,0,0,,,0,0,0,0,1,1001749031,,,,,,,,,101S033,10105,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,859,9012,,,,,,,,,,,,11 EAST 29 STREET,,,,,,,,,,,,V1,11,0,X,KRE FIFTH AVENUE DEVELOPMENT LLC,7637,0,,,,,,,,,7,0,,0,0,50,197.6,0,0,,0,true,4,5,0,0,0,0,0,0,,,0,0,0,0,1,1008599012,,,,,,,,,104 017,10306,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,2162,9001,,,,,,,,,,,,111 WADSWORTH AVENUE,,,,,,,,,,,,V9,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,60000,0,,,,,,,,,7,0,,0,0,200,300,0,0,,0,false,5,5,0,0,0,0,0,0,,,0,0,0,0,1,1021629001,,,,,,,,,112 018,10803,,,,2,24v3,,,,,,,,,,,,,,t,,,
MN,799,9021,,,,,,,,,,,,WEST 23 STREET,,,,,,,,,,,,V1,11,0,X,ASSOCIATED BLIND FOUNDATION INC,21231,0,,,,,,,,,7,0,,0,0,215,98.75,0,0,,0,false,5,5,0,0,0,0,0,0,,,0,0,0,0,1,1007999021,,,,,,,,,105S011,10305,,1007990021,08/26/2013,2,24v3,,,,,,,,,,,,,,,,,
MN,1716,28,111,178,1,,8,,,,,,,561 EAST 117 STREET,M2-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,45822,0,,,,,,,,,7,0,,0,0,261.84,175,0,0,,0,false,2,5,99000,99000,99000,0,0,0,,,0,0,5,0,1,1017160028,,178,1003733,228884,40.7948882,-73.9296353,6b,,108N078,10606,,,,1,24v3,,,1,1,,,,,,,,,,t,,1017800,10178000001
MN,1713,38,111,178,1,,8,,,,,,,PLEASANT AVENUE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,120525,0,,,,,,,,,7,0,,0,0,601,246,0,0,,0,true,2,5,540000,540000,540000,0,0,0,,,0,3.44,0,6.5,1,1017130038,,178,1003190,228383,40.7935143,-73.9315978,6b,,108N070,10606,,,,1,24v3,,,1,1,,,,,,,,,,t,,1017800,10178000001
MN,1318,44,106,90,1001,2,4,10017,E021,17,5000,1,2B,210 EAST 45 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,SLG 711 FEE,1672,0,,,,,,,,,7,0,,0,0,16.67,100.42,0,0,,0,false,5,5,1564200,1564200,0,0,0,0,,,0,10,15,15,1,1013180044,,90,991865,213332,40.7522203,-73.9725153,8d,,104 034,10506,E-408,,,1,24v3,6,13,,,,,,,,,,,,,,1009000,10090007001
MN,2178,3,112,275,1,,10,,,,,,,RIVERSIDE DRIVE,R7-2,PARK,,,,,,,,,true,V1,11,1,C,NYC DEPARTMENT OF PARKS AND RECREATION,1901250,0,,,,,,,,,7,0,,0,0,900,100,0,0,,0,true,2,0,52611300,52611300,52611300,1880,0,0,Individual Landmark,INDIVIDUAL LANDMARK,0,3.44,0,6.5,1,1021780003,,275,1000116,250452,40.8540935,-73.9426475,3a,true,112 013,10803,,,,1,24v3,,,1,1,,,,,,,,,,t,,1027500,10275000001
MN,1110,1,107,159,2,,6,,,,,,,BODY OF WATER,M2-3,,,,,,,,,,false,V1,11,0,X,NYS OFFICE OF GENERAL SERVICES,22772335,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,true,9,5,0,0,0,0,0,0,,,0,0,2,0,1,1011100001,,159,986129,224054,40.7816525,-73.9932152,5d,true,106W073,10405,,1011100001,05/23/2011,1,24v3,,,1,1,,,,,,,,,,t,,1015900,10159000001
MN,2189,50,112,299,1,,10,,,,,,,WEST 208 STREET,M1-1,,,,,,,,,,false,V9,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,68257,0,,,,,,,,,7,0,,0,0,470.75,201.17,0,0,,0,true,9,5,943200,943200,943200,0,0,0,,,0,0,1,2.4,1,1021890050,,299,1007704,254122,40.8641496,-73.9152055,3a,,112 061,10804,,,,1,24v3,,,1,1,,,,,,,,,,t,,1029900,10299000001
MN,656,13,102,37,1,,3,,,,,,,PIER 36,M2-3,,,,,,HRP,,,,false,V1,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,331450,0,,,,,,,,,7,0,,0,0,331,980,0,0,,0,true,2,5,2076750,2076750,2076750,0,0,0,,,0,0,2,0,1,1006560013,,37,980555,204269,40.7273471,-74.0133313,12a,,101S098,10210,,,,4,24v3,,,1,1,,,,,,,,,,t,,1003700,10037000001
MN,665,67,104,99,2,,3,,,,,,,12 AVENUE,M2-3,,,,,,,,,,false,V9,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,123200,0,,,,,,,,,7,0,,0,0,237.33,512,0,0,,0,true,9,5,600750,600750,600750,0,0,0,,,0,0,2,0,1,1006650067,,99,981783,213742,40.7533486,-74.0089042,8b,,105S063,10301,,,,1,24v3,,,1,1,,,,,,,,,,t,,1009902,10099020001
MN,665,68,104,99,2,,3,,,,,,,12 AVENUE,M2-3,,,,,,,,,,false,V9,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,145425,0,,,,,,,,,7,0,,0,0,292,596.58,0,0,,0,false,9,5,703350,703350,703350,0,0,0,,,0,0,2,0,1,1006650068,,99,981847,213995,40.754043,-74.0086733,8b,,105S063,10301,,,,1,24v3,,,1,1,,,,,,,,,,t,,1009902,10099020001
MN,1691,6,111,162,3,,8,,,,,,,F D R DRIVE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,171650,0,,,,,,,,,7,0,,0,0,570.17,300,0,0,,0,true,5,5,766800,766800,766800,0,0,0,,,0,3.44,0,6.5,1,1016910006,,162,1000360,224814,40.783724,-73.941827,6b,,108S042,10606,,,,1,24v3,,,1,1,,,,,,,,,,t,,1016200,10162000002
MN,1693,30,111,162,3,,8,,,,,,,F D R DRIVE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,74850,0,,,,,,,,,7,0,,0,0,297.58,312,0,0,,0,true,9,5,335250,335250,335250,0,0,0,,,0,3.44,0,6.5,1,1016930030,,162,1000700,225075,40.7844397,-73.9405986,6b,,108N055,10606,,,,1,24v3,,,1,1,,,,,,,,,,t,,1016200,10162000002
MN,1690,10,111,162,3,,8,,,,,,,F D R DRIVE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,89800,0,,,,,,,,,7,0,,0,0,283.42,300,0,0,,0,true,5,5,383850,383850,383850,0,0,0,,,0,3.44,0,6.5,1,1016900010,,162,1000070,224523,40.7829258,-73.9428749,6b,,108S042,10606,,,,1,24v3,,,1,1,,,,,,,,,,t,,1016200,10162000002
MN,1704,2,111,162,1,,8,,,,,,,1 AVENUE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,73303,0,,,,,,,,,7,0,,0,0,272,268,0,0,,0,false,9,5,325800,325800,325800,0,0,0,,,0,3.44,0,6.5,1,1017040002,,162,1002252,227541,40.7912052,-73.9349877,6b,,108N060,10606,,,,1,24v3,,,1,1,,,,,,,,,,t,,1016200,10162000001
MN,1703,128,111,162,1,,8,,,,,,,F D R DRIVE,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,80900,0,,,,,,,,,7,0,,0,0,262.92,270,0,0,,0,true,2,5,362700,362700,362700,0,0,0,,,0,3.44,0,6.5,1,1017030128,,162,1002091,227333,40.7906346,-73.9355697,6b,,18N 060,10606,,,,1,24v3,,,1,1,,,,,,,,,,t,,1016200,10162000001
MN,651,9,102,79,2,,3,,,,,,,PIER 50,M2-3,,,,,,,,,,false,V9,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,278925,0,,,,,,,,,7,0,,0,0,374.92,727,0,0,,0,true,2,5,1806300,1806300,1806300,0,0,0,,,0,0,2,0,1,1006510009,,79,980951,207885,40.7372723,-74.0119043,12a,true,103 049,10210,,,,1,24v3,,,1,1,,,,,,,,,,t,,1007900,10079000002
MN,651,17,102,79,2,,3,,,,,,,PIER 52,M2-3,,,,,,,,,,false,V9,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,141950,0,,,,,,,,,7,0,,0,0,209,678,0,0,,0,true,2,5,1072800,1072800,1072800,0,0,0,,,0,0,2,0,1,1006510017,,79,980957,208533,40.7390509,-74.011883,8b,,103 049,10210,,,,1,24v3,,,1,1,,,,,,,,,,t,,1007900,10079000002
MN,1447,9030,,,,,,,,,,,,EAST 73 STREET,,,,,,,,,,,,V1,11,0,X,UNAVAILABLE OWNER,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,,0,0,0,1,1014479030,,,,,,,,,108S006,10511,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,2140,400,112,247,1,,10,,,,,,,12 AVENUE,R8,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,777914,0,,,,,,,,,7,0,,0,0,900,100,0,0,,0,true,5,5,609750,609750,609750,0,0,0,,,0,6.02,0,6.5,1,1021400400,,247,998339,246053,40.8420226,-73.9490802,3b,,111N088,10802,,,,1,24v3,,,1,1,,,,,,,,,,t,,1024700,10247000001
MN,1014,9058,,,,,,,,,,,,WEST 42 STREET,,,,,,,,,,,,V1,11,0,X,THR 43 LAND LLC,0,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,0,0,0,0,0,0,,,,0,0,0,1,1010149058,,,,,,,,,100 000,10402,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,1480,8110,,,,,,,,,,,,,,,,,,,,,,,,V1,11,0,X,THE ROCKEFELLER UNIVERSITY,3337,0,,,,,,,,,7,0,,0,0,0,0,0,0,,0,false,0,5,510300,510300,510300,0,0,0,,,0,0,0,0,1,1014808110,,,,,,,,,,,,,,2,24v3,,,,,,,,,,,,,,,,,
MN,1786,23,111,194,3000,4,8,10035,E035,25,1700,1,2B,2 AVENUE,R9A,,,,C2-5,,EHC,,,,false,V1,11,0,,2ND AVE. INVESTMENTS,1078,0,,,,,,,,,7,0,,0,0,20,53.92,0,0,,0,false,5,5,230400,230400,0,0,0,0,,,0,7.52,0,7.5,1,1017860023,,194,1002089,230908,40.800447,-73.9355674,6b,,108N083,10610,E-422,,,1,24v3,11,12,,,,,,,,,,,,,,1019400,10194003000
