borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes
MN,2045,13,110.0,9.0,10039.0,32.0,2735 FREDRICK DOUGLASS BL,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2813,0,25.0,112.5,5,598050,0,,,1,1000334.0,239296.0,40.8234731,-73.9418862,6a,
MN,2045,89,110.0,9.0,10039.0,32.0,2803 FREDRICK DOUGLASS BL,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2000,0,25.0,80.0,3,215100,0,,,1,1000781.0,240070.0,40.8255967,-73.9402692,6a,
MN,372,11,103.0,2.0,10009.0,9.0,276 EAST 3 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2021,0,23.25,86.92,5,724050,0,,,1,989687.0,202086.0,40.7213544,-73.9803854,12c,
MN,2032,2,110.0,9.0,10039.0,32.0,8 AVENUE,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2500,0,25.0,100.0,5,253350,0,,,1,1000578.0,239320.0,40.8235386,-73.9410045,6a,
MN,1918,16,110.0,9.0,10030.0,32.0,131 WEST 133 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,3324,0,33.27,99.92,5,285300,0,,,1,999996.0,235703.0,40.813612,-73.9431159,6a,
MN,1681,15,111.0,8.0,10029.0,23.0,329 EAST 109 STREET,,V1,11,C,NYC DEPARTMENT OF HEALTH AND MENTAL HYGIENE,2523,0,25.0,100.92,5,233550,0,,,1,1000980.0,227902.0,40.7921986,-73.9395805,6b,
MN,1819,30,111.0,8.0,10035.0,25.0,WARDS ISLAND,,V1,11,C,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,62060,0,150.0,535.98,5,6481800,0,,,1,1005870.0,227458.0,40.7909693,-73.921922,6b,
MN,1788,101,111.0,8.0,10035.0,25.0,3 AVENUE,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2,0,5.0,0.55,8,1305,0,,,1,1001926.0,231612.0,40.8023797,-73.9361543,6b,
MN,1921,124,110.0,9.0,10030.0,32.0,113 WEST 136 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,1665,0,16.67,99.92,5,234000,0,,,1,1000569.0,236324.0,40.8153154,-73.9410443,6a,
MN,1953,24,110.0,9.0,10027.0,28.0,317 WEST 126 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,1665,0,16.67,99.92,5,234000,0,,,1,997706.0,234891.0,40.811387,-73.9513904,6a,
MN,1909,11,110.0,9.0,10027.0,28.0,142 WEST 125 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,5248,0,26.0,201.83,4,1287000,0,,,1,998754.0,233728.0,40.8081933,-73.947607,6a,
MN,1788,104,111.0,8.0,10035.0,25.0,3 AVENUE,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2184,0,12.58,5.0,6,7200,0,,,1,1001948.0,231652.0,40.8024894,-73.9360747,6b,
MN,1768,3,111.0,9.0,10035.0,25.0,PARK AVENUE,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,90,0,1.17,90.0,8,450,0,,,1,1000508.0,231232.0,40.8013394,-73.941277,6b,
MN,2015,1,110.0,9.0,10039.0,32.0,2521 ADAM C POWELL BLVD,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,4040,0,40.0,101.0,3,314550,0,,,1,1001379.0,238855.0,40.8222607,-73.9381116,6a,
MN,1688,34,111.0,8.0,10035.0,25.0,338 EAST 117 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2523,0,25.0,100.92,5,175050,0,,,1,1002048.0,229569.0,40.7967719,-73.9357191,6b,
MN,2169,59,112.0,10.0,10040.0,34.0,WEST 190 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,60,0,3.0,20.0,6,450,0,,,1,1003640.0,250951.0,40.8554561,-73.9299074,3a,
MN,2176,2,112.0,10.0,10033.0,33.0,FT WASHINGTON AVENUE,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,202,0,2.0,100.75,8,2250,0,,,1,1001090.0,248224.0,40.8479765,-73.9391322,3b,
MN,1660,29,111.0,8.0,10029.0,23.0,EAST 111 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,75,0,1.0,75.08,8,450,0,,,1,1000675.0,228472.0,40.7937636,-73.9406806,6b,
MN,2197,95,112.0,10.0,10034.0,34.0,WEST 216 STREET,,V9,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,420,0,59.58,10.0,2,450,0,,,1,1008764.0,255861.0,40.8689198,-73.9113668,3c,
MN,990,90,106.0,4.0,10009.0,13.0,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,10000,0,212.92,90.0,5,1045800,0,,,1,991789.0,205198.0,40.7298945,-73.9727988,12c,
MN,323,101,103.0,2.0,10002.0,7.0,DELANCEY STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,66,0,66.75,2.0,5,900,0,,,1,991020.0,200655.0,40.7174257,-73.9755779,12c,
MN,2105,51,110.0,9.0,,,HARLEM RIVER DRIVE,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,301132,0,752.83,400.0,9,583200,0,,,1,1002471.0,241952.0,40.8307589,-73.9341577,3b,
MN,1069,43,104.0,3.0,10018.0,10.0,WEST 41 STREET,,V1,11,X,PORT AUTHORITY OF NY AND NJ,21950,0,105.92,197.5,5,6100200,0,,,1,985012.0,215830.0,40.7590799,-73.9972494,8d,
MN,2152,1,112.0,10.0,10033.0,33.0,260 AUDUBON AVENUE,,V1,11,X,PORT AUTHORITY OF NY AND NJ,74000,0,200.0,370.0,3,6645600,0,,,1,1002836.0,247798.0,40.8468038,-73.9328225,3b,
MN,651,1,102.0,3.0,10014.0,6.0,427 GANSEVOORT STREET,,V1,11,X,NYS DEPARTMENT OF TRANSPORTATION,323300,0,390.42,460.0,5,13713300,0,,,1,981110.0,208878.0,40.7399979,-74.0113311,8b,
MN,665,1,104.0,3.0,10018.0,10.0,331 12 AVENUE,,V9,11,X,NYS DEPARTMENT OF TRANSPORTATION,197075,0,976.58,330.0,9,961200,0,,,1,982432.0,215326.0,40.7576964,-74.0065622,8b,
MN,665,73,104.0,3.0,10018.0,10.0,12 AVENUE,,V9,11,X,NYS DEPARTMENT OF TRANSPORTATION,176650,0,247.5,700.0,9,854100,0,,,1,982311.0,215081.0,40.7570239,-74.0069989,8b,
MN,2177,313,112.0,10.0,10032.0,33.0,RIVERSIDE DRIVE,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,60375,0,713.75,100.0,5,9027900,0,,,1,1000074.0,248355.0,40.8483379,-73.9428042,3b,
MN,2178,600,112.0,10.0,10034.0,34.0,RIVERSIDE DRIVE,,V9,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,750000,0,245.0,217.0,2,12982050,0,,,1,1002536.0,254770.0,40.8659404,-73.9338879,3a,
MN,2178,420,112.0,10.0,10033.0,34.0,RIVERSIDE DRIVE,,V9,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,364,0,30.0,20.0,5,900,0,,,1,1002693.0,254665.0,40.8656519,-73.9333205,3a,
MN,2180,369,112.0,10.0,10040.0,34.0,OVERLOOK TERRACE,,V1,11,C,NYC TRANSIT AUTHORITY,1000,0,10.0,100.0,8,12150,0,,,1,1001873.0,250798.0,40.8550398,-73.9362953,3a,
MN,2005,8,109.0,7.0,10027.0,30.0,WEST 133 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,9246,0,41.5,200.5,3,599400,0,,,1,995547.0,238228.0,40.8205492,-73.9591841,5c,
MN,1789,15,111.0,8.0,10035.0,25.0,231 EAST 124 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,20.0,100.92,5,436950,0,,,1,1002274.0,231720.0,40.8026754,-73.934897,6b,
MN,1811,127,111.0,8.0,10035.0,25.0,1 AVENUE,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,5625,0,285.0,333.0,5,396000,0,,,1,1003706.0,230891.0,40.800397,-73.929727,6b,
MN,1788,38,111.0,8.0,10035.0,25.0,226 EAST 124 STREET,,V1,11,O,NYC HOUSING AUTHORITY,3902,0,38.67,100.92,5,250200,0,,,1,1002169.0,231598.0,40.8023407,-73.9352766,6b,
MN,1771,23,111.0,8.0,10035.0,25.0,159 EAST 122 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,2523,0,25.0,100.92,5,243450,0,,,1,1001322.0,231650.0,40.8024851,-73.9383359,6b,
MN,1789,14,111.0,8.0,10035.0,25.0,229 EAST 124 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,20.0,100.92,5,436950,0,,,1,1002256.0,231730.0,40.8027029,-73.934962,6b,
MN,1789,11,111.0,8.0,10035.0,25.0,223 EAST 124 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,3028,0,30.0,100.92,5,656100,0,,,1,1002200.0,231761.0,40.8027881,-73.9351642,6b,
MN,1789,13,111.0,8.0,10035.0,25.0,227 EAST 124 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,20.0,100.92,5,436950,0,,,1,1002239.0,231740.0,40.8027304,-73.9350234,6b,
MN,1771,27,111.0,8.0,10035.0,25.0,167 EAST 122 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,6700,0,44.5,201.83,5,643950,0,,,1,1001424.0,231630.0,40.8024301,-73.9379675,6b,
MN,1771,25,111.0,8.0,10035.0,25.0,163 EAST 122 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,4491,0,44.5,100.92,5,432450,0,,,1,1001373.0,231622.0,40.8024082,-73.9381517,6b,
MN,1771,24,111.0,8.0,10035.0,25.0,161 EAST 122 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,2523,0,25.0,100.92,5,243450,0,,,1,1001343.0,231638.0,40.8024522,-73.93826,6b,
MN,1789,12,111.0,8.0,10035.0,25.0,225 EAST 124 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,2018,0,20.0,100.92,5,436950,0,,,1,1002221.0,231749.0,40.8027551,-73.9350884,6b,
MN,289,50,103.0,1.0,10002.0,5.0,FORSYTH STREET,,V9,11,C,NYC DEPARTMENT OF TRANSPORTATION,93360,0,122.92,650.08,3,55580850,1915,Individual Landmark,INDIVIDUAL LANDMARK,1,985658.0,199831.0,40.7151665,-73.994921,12d,
MN,405,29,103.0,2.0,10009.0,9.0,544 EAST 12 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,1581,0,25.0,63.25,5,573300,0,,,1,989946.0,204546.0,40.7281063,-73.979449,12c,
MN,1171,10,107.0,6.0,10069.0,20.0,WEST 72 STREET,,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,23000,0,100.0,453.0,5,900,0,,,1,987778.0,223636.0,40.7805047,-73.9872611,8c,
MN,1171,173,107.0,6.0,10069.0,20.0,RIVERSIDE BOULEVARD,,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,35147,0,268.0,255.0,4,450,0,,,1,987323.0,222501.0,40.7773896,-73.9889045,8c,
MN,1171,172,107.0,6.0,10069.0,20.0,RIVERSIDE BOULEVARD,,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,21033,0,263.0,81.0,4,450,0,,,1,987381.0,222626.0,40.7777326,-73.988695,8c,
MN,1171,163,107.0,6.0,10069.0,20.0,53 WEST END AVENUE,,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,14800,0,40.1,370.0,5,450,0,,,1,987324.0,221623.0,40.7749797,-73.9889013,8c,
MN,120,9,101.0,1.0,10038.0,5.0,FRANKFORT STREET,,V9,11,C,NYC DEPARTMENT OF TRANSPORTATION,24624,0,216.0,114.0,5,1054350,0,,INDIVIDUAL LANDMARK,1,983240.0,198492.0,40.7114913,-74.0036431,12b,
MN,665,211,104.0,3.0,10018.0,10.0,12 AVENUE,,V1,11,X,NYC DEPARTMENT OF TRANSPORTATION,2518,0,132.5,19.0,2,139950,0,,,1,983305.0,215933.0,40.7593626,-74.0034111,8b,
MN,282,4,103.0,1.0,10002.0,5.0,HENRY STREET,,V9,11,C,NYC DEPARTMENT OF TRANSPORTATION,26,0,13.78,3.37,5,1755,0,,,1,985988.0,199183.0,40.7133879,-73.9937307,12d,
MN,1437,10,108.0,5.0,10065.0,19.0,323 EAST 62 STREET,,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,10142,0,51.0,200.83,4,1988100,0,,,1,994837.0,217039.0,40.762392,-73.9617827,8c,
MN,1639,1,111.0,8.0,10029.0,23.0,111 EAST 111 STREET,,V1,11,C,NYC DEPARTMENT OF EDUCATION,10147,0,47.88,201.83,3,880200,0,,,1,999469.0,229399.0,40.7963102,-73.945034,6b,
MN,1639,17,111.0,8.0,10029.0,23.0,143 EAST 111 STREET,,V1,11,C,NYC DEPARTMENT OF EDUCATION,2882,0,25.0,100.92,3,323550,0,,,1,999765.0,229178.0,40.7957031,-73.9439655,6b,
MN,2197,80,112.0,10.0,10034.0,34.0,WEST 216 STREET,,V9,11,C,NYC DEPARTMENT OF GENERAL SERVICES,56275,0,329.0,227.33,2,2911950,0,,,1,1008792.0,256080.0,40.8695208,-73.9112648,3c,
MN,1632,15,111.0,8.0,10029.0,23.0,1650 LEXINGTON AVENUE,,V5,11,C,NYC DEPARTMENT OF EDUCATION,11101,0,201.83,55.0,3,1062450,0,,,1,998869.0,227588.0,40.7913405,-73.9472049,6b,
MN,1077,35,104.0,3.0,10019.0,18.0,10 AVENUE,,V1,11,,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,25104,0,200.83,200.83,0,9984600,0,,,1,986239.0,217582.0,40.7638885,-73.9928199,8c,
MN,1828,56,110.0,9.0,10026.0,28.0,270 WEST 113 STREET,,V1,11,C,NYC DEPARTMENT OF EDUCATION,1817,0,18.0,100.92,5,168750,0,,,1,996402.0,231454.0,40.8019553,-73.9561073,6b,
MN,2029,26,110.0,9.0,10030.0,32.0,WEST 143 STREET,,V1,11,C,NYC DEPARTMENT OF EDUCATION,2498,0,25.0,99.92,5,253350,0,,,1,1000701.0,238325.0,40.8208073,-73.9405625,6a,
MN,415,1,103.0,1.0,10002.0,5.0,154 ELDRIDGE STREET,,V9,11,C,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,3201,0,47.0,68.0,3,1560150,0,,,1,986755.0,201472.0,40.7196704,-73.9909632,12c,
MN,2215,653,207.0,10.0,10463.0,52.0,HARLEM RIVER DRIVE,,V1,11,C,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,3500,0,100.0,35.0,6,345600,0,,,1,1009377.0,257570.0,40.8736087,-73.9091441,1d,
MN,1919,38,110.0,9.0,10030.0,32.0,WEST 135 STREET,,V1,11,C,NYC DEPARTMENT OF EDUCATION,2498,0,25.0,99.92,5,220500,0,,,1,1000408.0,235887.0,40.8141163,-73.941627,6a,
MN,1957,50,109.0,9.0,10031.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,9067,0,220.0,43.42,5,865800,0,,,1,998624.0,238409.0,40.8210415,-73.9480666,6a,
MN,2048,35,110.0,9.0,10030.0,32.0,119 EDGECOMBE AVENUE,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2125,0,25.0,85.0,5,165600,0,,,1,999278.0,238242.0,40.8205821,-73.945704,6a,
MN,1918,27,110.0,9.0,10030.0,32.0,WEST 133 STREET,,V4,11,C,FIRE DEPARTMENT OF NEW YORK,1665,0,16.67,99.92,5,234000,0,,,1,1000237.0,235569.0,40.8132437,-73.9422455,6a,
MN,707,56,104.0,3.0,10018.0,10.0,542 WEST 36 STREET,,V1,11,X,NYS CONVENTION CENTER DEVELOPMENT CORPORATION,2043,0,99.38,26.25,3,770400,0,,,1,984192.0,214882.0,40.7564779,-74.0002094,8d,
MN,1790,12,111.0,8.0,10035.0,25.0,225 EAST 125 STREET,,V1,11,,NYC ECONOMIC DEVELOPMENT CORPORATION,1665,0,16.67,99.92,5,340650,0,,,1,1002341.0,232025.0,40.8035124,-73.9346542,6b,
MN,1772,26,111.0,8.0,10035.0,25.0,161 EAST 123 STREET,,V1,11,C,NYC DEPARTMENT OF SANITATION,2632,0,26.08,100.92,5,225900,0,,,1,1001523.0,231836.0,40.8029953,-73.9376094,6b,
MN,1772,28,111.0,8.0,10035.0,25.0,163 EAST 123 STREET,,V1,11,C,NYC DEPARTMENT OF SANITATION,2809,0,27.83,100.92,5,240750,0,,,1,1001547.0,231823.0,40.8029595,-73.9375227,6b,
MN,1788,46,111.0,8.0,10035.0,25.0,204 EAST 124 STREET,,V1,11,C,NYC ADMINISTRATION FOR CHILDRENS SERVICES,2800,0,27.75,100.92,5,179550,0,,,1,1001987.0,231699.0,40.8026183,-73.9359337,6b,
MN,917,34,106.0,4.0,10016.0,17.0,675 2 AVENUE,,V7,11,C,MTA - BRIDGES AND TUNNELS,50075,0,84.25,435.0,3,6113700,0,,,1,991009.0,211380.0,40.7468632,-73.9756068,8d,
MN,2250,32,112.0,10.0,10034.0,34.0,WEST 214 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,1650,0,91.5,40.0,5,185400,0,,,1,1006538.0,256837.0,40.8716045,-73.9194119,1b,
MN,297,24,103.0,1.0,10002.0,7.0,11 ESSEX STREET,,V1,11,,11 ESSEX STREET REALTY LLC,2188,0,25.0,87.5,5,332100,0,,,1,986936.0,199801.0,40.7150839,-73.9903109,12d,
MN,2007,24,110.0,9.0,10030.0,32.0,109 WEST 138 STREET,,V1,11,,ABYSSINIAN DEVELOPMENT CORP,2598,0,26.0,99.92,5,224550,0,,,1,1000814.0,236780.0,40.8165665,-73.9401581,6a,
MN,2126,14,112.0,10.0,10032.0,33.0,550 WEST 170 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,28527,0,176.58,175.08,3,2684250,0,,,1,1001376.0,245871.0,40.8415177,-73.9381045,3b,
MN,1790,25,111.0,8.0,10035.0,25.0,2 AVENUE,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1850,0,25.0,74.0,5,425250,0,,,1,1002632.0,231910.0,40.8031961,-73.9336034,6b,
MN,389,55,103.0,2.0,10009.0,9.0,611 EAST 6 STREET,,V1,11,,611 EAST 6TH STREET LLC,2271,0,25.0,90.83,5,573300,0,,,1,989582.0,203180.0,40.7243572,-73.9807634,12c,
MN,277,48,103.0,1.0,10038.0,5.0,25 CATHERINE STREET,,V1,11,,20 HENRY STREET REALTY INC,1418,0,18.0,79.83,3,99000,0,,,1,985114.0,198938.0,40.7127155,-73.9968834,12d,
MN,1772,51,111.0,8.0,10035.0,25.0,EAST 124 STREET,,V1,11,,152 E 124 ST CORP,2153,0,21.33,100.92,5,231300,0,,,1,1001475.0,231981.0,40.8033934,-73.9377824,6b,
MN,535,20,102.0,2.0,10012.0,6.0,251 MERCER STREET,,V1,11,X,NEW YORK UNIVERSITY,4393,0,209.2,21.0,3,1841850,0,,,1,985512.0,204713.0,40.7285665,-73.9954467,12c,
MN,1957,25,109.0,9.0,10027.0,26.0,CONVENT AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,9382,0,72.17,130.0,5,893250,0,,,1,997803.0,237100.0,40.81745,-73.9510355,6a,
MN,1716,28,111.0,8.0,,,561 EAST 117 STREET,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,45822,0,261.84,175.0,2,99000,0,,,1,1003733.0,228884.0,40.7948882,-73.9296353,6b,
MN,1713,38,111.0,8.0,,,PLEASANT AVENUE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,120525,0,601.0,246.0,2,540000,0,,,1,1003190.0,228383.0,40.7935143,-73.9315978,6b,
MN,1318,44,106.0,4.0,10017.0,17.0,210 EAST 45 STREET,,V1,11,,SLG 711 FEE,1672,0,16.67,100.42,5,1564200,0,,,1,991865.0,213332.0,40.7522203,-73.9725153,8d,
MN,2178,3,112.0,10.0,,,RIVERSIDE DRIVE,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,1901250,0,900.0,100.0,2,52611300,1880,Individual Landmark,INDIVIDUAL LANDMARK,1,1000116.0,250452.0,40.8540935,-73.9426475,3a,
MN,1110,1,107.0,6.0,,,BODY OF WATER,,V1,11,X,NYS OFFICE OF GENERAL SERVICES,22772335,0,0.0,0.0,9,0,0,,,1,986129.0,224054.0,40.7816525,-73.9932152,5d,
MN,2189,50,112.0,10.0,,,WEST 208 STREET,,V9,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,68257,0,470.75,201.17,9,943200,0,,,1,1007704.0,254122.0,40.8641496,-73.9152055,3a,
MN,656,13,102.0,3.0,,,PIER 36,,V1,11,X,NYS DEPARTMENT OF TRANSPORTATION,331450,0,331.0,980.0,2,2076750,0,,,1,980555.0,204269.0,40.7273471,-74.0133313,12a,
MN,665,67,104.0,3.0,,,12 AVENUE,,V9,11,X,NYS DEPARTMENT OF TRANSPORTATION,123200,0,237.33,512.0,9,600750,0,,,1,981783.0,213742.0,40.7533486,-74.0089042,8b,
MN,665,68,104.0,3.0,,,12 AVENUE,,V9,11,X,NYS DEPARTMENT OF TRANSPORTATION,145425,0,292.0,596.58,9,703350,0,,,1,981847.0,213995.0,40.754043,-74.0086733,8b,
MN,1691,6,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,171650,0,570.17,300.0,5,766800,0,,,1,1000360.0,224814.0,40.783724,-73.941827,6b,
MN,1693,30,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,74850,0,297.58,312.0,9,335250,0,,,1,1000700.0,225075.0,40.7844397,-73.9405986,6b,
MN,1690,10,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,89800,0,283.42,300.0,5,383850,0,,,1,1000070.0,224523.0,40.7829258,-73.9428749,6b,
MN,1704,2,111.0,8.0,,,1 AVENUE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,73303,0,272.0,268.0,9,325800,0,,,1,1002252.0,227541.0,40.7912052,-73.9349877,6b,
MN,1703,128,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,80900,0,262.92,270.0,2,362700,0,,,1,1002091.0,227333.0,40.7906346,-73.9355697,6b,
MN,651,9,102.0,3.0,,,PIER 50,,V9,11,X,NYS DEPARTMENT OF TRANSPORTATION,278925,0,374.92,727.0,2,1806300,0,,,1,980951.0,207885.0,40.7372723,-74.0119043,12a,
MN,651,17,102.0,3.0,,,PIER 52,,V9,11,X,NYS DEPARTMENT OF TRANSPORTATION,141950,0,209.0,678.0,2,1072800,0,,,1,980957.0,208533.0,40.7390509,-74.011883,8b,
MN,2140,400,112.0,10.0,,,12 AVENUE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,777914,0,900.0,100.0,5,609750,0,,,1,998339.0,246053.0,40.8420226,-73.9490802,3b,
MN,1786,23,111.0,8.0,10035.0,25.0,2 AVENUE,,V1,11,,2ND AVE. INVESTMENTS,1078,0,20.0,53.92,5,230400,0,,,1,1002089.0,230908.0,40.800447,-73.9355674,6b,
MN,1786,33,111.0,8.0,10035.0,25.0,238 EAST 122 STREET,,V1,11,,"CLARKE, PATRICK D.",1884,0,18.67,100.92,5,195300,0,,,1,1001998.0,231094.0,40.8009577,-73.9358956,6b,
MN,651,48,102.0,3.0,,,PIER 48,,V9,11,X,NYS DEPARTMENT OF TRANSPORTATION,299125,0,377.33,754.0,2,1912500,0,,,1,980869.0,207149.0,40.7352521,-74.0121999,12a,
MN,1696,51,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,152875,0,789.0,207.0,5,685350,0,,,1,1001366.0,225891.0,40.7866782,-73.9381916,6b,
MN,1715,53,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,51800,0,308.83,198.0,9,313200,0,,,1,1003554.0,228665.0,40.7942875,-73.9302824,6b,
MN,1911,22,110.0,9.0,10027.0,28.0,121 WEST 126 STREET,,V1,11,,121 WEST 126 HOLDING LLC,1782,0,17.83,99.92,5,250650,0,,,1,999239.0,234043.0,40.8090571,-73.9458543,6a,
MN,2188,20,112.0,10.0,,,WEST 207 STREET,,V1,11,,WEST FORDHAM STREET RESIDENTS ASSOC,19111,0,100.68,191.11,0,163350,0,,,1,1007675.0,253872.0,40.8634638,-73.9153119,3a,
MN,1726,123,110.0,9.0,10027.0,32.0,WEST 128 STREET,,V1,11,,TWO MANHATTAN LLC.,1249,0,12.5,99.92,5,176850,0,,,1,1000318.0,234039.0,40.8090442,-73.9419566,6a,
MN,1929,23,110.0,9.0,10027.0,28.0,217 WEST 123 STREET,,V1,11,,217 WEST 123 LLC,2523,0,25.0,100.92,5,212850,0,,,1,998077.0,233744.0,40.8082383,-73.9500525,6a,
MN,2156,45,112.0,10.0,10033.0,34.0,13 WASHINGTON TERRACE,,V1,11,,OBC CORP.,1109,0,17.75,62.5,5,158400,0,,,1,1003760.0,249353.0,40.8510698,-73.9294783,3a,
MN,1599,44,110.0,9.0,10026.0,28.0,18 WEST 116 STREET,,V1,11,,"CARTHAGE NEXUS CANADA, L.P.",7064,0,70.0,100.92,5,639000,0,,,1,998777.0,231039.0,40.8008127,-73.9475297,6b,
MN,1395,120,108.0,4.0,10022.0,19.0,143 EAST 60 STREET,,V1,11,,PARKVIEW TOWER OWNER LLC,1608,0,20.0,80.42,5,1292400,0,,,1,993287.0,217231.0,40.7629207,-73.9673777,8c,
MN,1344,138,106.0,4.0,10022.0,17.0,EAST 52 STREET,,V1,11,,REDROCK REALTY ASSOCIATES LLC,22,0,0.3,88.0,8,1170,0,,,1,993541.0,214497.0,40.7554163,-73.9664646,8d,
MN,64,20,101.0,1.0,10038.0,1.0,8 MAIDEN LANE,,V1,11,,"10-12 MLANE, LLC",1890,0,21.0,90.0,5,1578150,0,,,1,981596.0,197725.0,40.7093858,-74.0095729,12b,
MN,1916,16,110.0,9.0,10027.0,32.0,WEST 131 STREET,,V1,11,,137 WEST 131 STREET LLC,1599,0,16.0,99.92,5,150750,0,,,1,999744.0,235248.0,40.8123636,-73.9440273,6a,
MN,1815,7,111.0,8.0,10035.0,25.0,EAST 118 STREET,,V1,11,,LOS TAMARINDOS LLC,1682,0,16.67,100.92,5,117000,0,,,1,1003241.0,229389.0,40.7962754,-73.9314108,6b,
MN,1790,28,111.0,8.0,10035.0,25.0,2 AVENUE,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2625,0,25.0,105.0,5,573300,0,,,1,1002656.0,231984.0,40.8033992,-73.9335165,6b,
